"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Howells: Breeding #coral for resilience to heat stress #ICRS2016 https://t.co/TNAuMuapAK",FALSE,1,NA,2016-06-24 04:21:09,FALSE,NA,"746196441605906436",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","discoair",0,FALSE,FALSE,NA,NA
"RT @DrMaggieHardy: Who wouldn't want to step inside? Listen around 7pm tonight for my convo @RNDrive on #ICRS2016 #NIW2016 &amp; more! https://…",FALSE,0,NA,2016-06-24 04:20:35,FALSE,NA,"746196296428445696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","littlepowder",2,TRUE,FALSE,NA,NA
"RT @TiffoFisho: @SJBrandl_23 functional herbivores: croppers vs. detritivores using multiple methods #ICRS2016 @CoralCoE @jcu https://t.co/…",FALSE,0,NA,2016-06-24 04:20:29,FALSE,NA,"746196273783463937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_Lionfish",3,TRUE,FALSE,NA,NA
"Here are 6 good reasons to come to our #ICRS2016 session Fri (82: #CoralMedia, 302a/b 1:45-3:45). #boozeraffle https://t.co/EG0wGBVXOz",FALSE,3,NA,2016-06-24 04:19:34,FALSE,NA,"746196041423216641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NerdyChristie",1,FALSE,FALSE,NA,NA
"Stopnitzky: (If I understand) state-space reconstruction is a way to predict change w/time in complex systems #ICRS2016",FALSE,2,"jess_carilli",2016-06-24 04:19:00,FALSE,"746194112135598080","746195897059442691","387933436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",1,FALSE,FALSE,NA,NA
"@SalWood82 To predict future coral larval dispersal we need MORE empirical data-spawning larval traits, genetics &amp; abiotic effects #ICRS2016",FALSE,1,"SalWood82",2016-06-24 04:18:49,FALSE,NA,"746195853941997569","2228378384","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReefScientist",0,FALSE,FALSE,NA,NA
"Who wouldn't want to step inside? Listen around 7pm tonight for my convo @RNDrive on #ICRS2016 #NIW2016 &amp; more! https://t.co/kcH5ue14oO",FALSE,13,NA,2016-06-24 04:18:48,FALSE,NA,"746195846614552576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrMaggieHardy",2,FALSE,FALSE,NA,NA
"RT @jess_carilli: Many things that appear random are actually chaotic, and can be modeled - so changes in state can be predicted #ICRS2016",FALSE,0,NA,2016-06-24 04:17:26,FALSE,NA,"746195504392921090",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","jenaicher",3,TRUE,FALSE,NA,NA
"RT @pete_cowman: @SJBrandl_23 : 1 bite every 5 days does not keep the #turfs away #icrs2016",FALSE,0,NA,2016-06-24 04:17:16,FALSE,NA,"746195463242551302",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SB_Tebbett",1,TRUE,FALSE,NA,NA
"E Howell: selective breeding powerful to identify genetic basis of heat tolerance, transfer tolerance to heat sensitive corals #ICRS2016",FALSE,1,NA,2016-06-24 04:17:10,FALSE,NA,"746195437263065088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoneycombCoral",0,FALSE,FALSE,NA,NA
"RT @bluecology: Quick and dirty guide to the top #rstats tools for coral reef scientists at #ICRS2016 New blog: https://t.co/21Bvb60iUo",FALSE,0,NA,2016-06-24 04:16:58,FALSE,NA,"746195387996741632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrLizOB",15,TRUE,FALSE,NA,NA
"RT @imkristenbrown: Did u miss the #ICRS2016 poster sessions? Don't worry they're still up &amp; e-posters online: 
https://t.co/Ufif71ngCz htt…",FALSE,0,NA,2016-06-24 04:16:20,FALSE,NA,"746195228403503108",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ICRS2016",7,TRUE,FALSE,NA,NA
"#ICRS2016 great talk by Howell: Persian/Arabian Gulf hosts corals living in 21st century temperatures https://t.co/MwDtsh0acK",FALSE,2,NA,2016-06-24 04:15:11,FALSE,NA,"746194938002444289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefgenomics",2,FALSE,FALSE,NA,NA
"Brexit looking certain with most votes now in? This will affect us all and our efforts for the future of reefs worldwide #ICRS2016 #votein",FALSE,1,NA,2016-06-24 04:14:22,FALSE,NA,"746194732880003073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidJSuggett",1,FALSE,FALSE,NA,NA
"RT @physiologyfish: Summary #ICRS2016 tweet-up points via @seakaterun @MattTietbs47 @CoralCoE @CoralReefFish @bluecology @wrong_whale https…",FALSE,0,NA,2016-06-24 04:13:40,FALSE,NA,"746194557155500032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ronmader",12,TRUE,FALSE,NA,NA
"RT @DiveArtist: The latest DiveArtist's  Scuba Roundup! https://t.co/uR203iUnXx Thanks to @LukeScuba @DivingReport @gerdelvillar #icrs2016…",FALSE,0,NA,2016-06-24 04:13:40,FALSE,NA,"746194555792293888",NA,"<a href=""http://www.divebot.com"" rel=""nofollow"">DiveBot</a>","divebot",3,TRUE,FALSE,NA,NA
"The latest DiveArtist's  Scuba Roundup! https://t.co/uR203iUnXx Thanks to @LukeScuba @DivingReport @gerdelvillar #icrs2016 #scuba",FALSE,1,NA,2016-06-24 04:13:39,FALSE,NA,"746194553216983044",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","DiveArtist",3,FALSE,FALSE,NA,NA
"RT @jess_carilli: Many things that appear random are actually chaotic, and can be modeled - so changes in state can be predicted #ICRS2016",FALSE,0,NA,2016-06-24 04:12:59,FALSE,NA,"746194383553208321",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bluecology",3,TRUE,FALSE,NA,NA
"Many things that appear random are actually chaotic, and can be modeled - so changes in state can be predicted #ICRS2016",FALSE,2,"jess_carilli",2016-06-24 04:11:54,FALSE,"746193364849090560","746194112135598080","387933436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",3,FALSE,FALSE,NA,NA
"LaurenFuess : Hey #ICRS2016 : do you like symbiosis and/or immunity?  Then come see my tal… https://t.co/wIj0Cq0Okp) https://t.co/S2AwE8DST7",FALSE,1,NA,2016-06-24 04:11:04,FALSE,NA,"746193901254389761",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","KailuaNow",0,FALSE,FALSE,NA,NA
"@JezRoff: Liagora canopy protects baby Lobophora so they can take over when they die &amp; keep pesky corals off their turf #teamwork #ICRS2016",FALSE,1,"JezRoff",2016-06-24 04:10:45,FALSE,NA,"746193821612933120","707718699013156865","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReefScientist",0,FALSE,FALSE,NA,NA
"Hey #ICRS2016 : do you like symbiosis and/or immunity?  Then come see my talk tomorrow at 10:30 in 313C ! https://t.co/Ya3DU7jWom",FALSE,2,NA,2016-06-24 04:10:25,FALSE,NA,"746193737403949057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurenFuess",1,FALSE,FALSE,NA,NA
"RT @ChrisRoelfsema: Learn #coral #remote sensing https://t.co/vt3YREO1Kv @RSRC_UQ @GBRFoundation @CoralCoE @CoralReefWatch #icrs2016 https:…",FALSE,0,NA,2016-06-24 04:10:05,FALSE,NA,"746193655011016706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agroinformatik",4,TRUE,FALSE,NA,NA
"Stopnitzky: Resilience is complex! It is difficult to account for this, but we still need to. Not great to assume linearity #ICRS2016",FALSE,5,NA,2016-06-24 04:08:56,FALSE,NA,"746193364849090560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",1,FALSE,FALSE,NA,NA
"RT @AbelValdivia: Expand Papahanaumokuakea. Sign letter here https://t.co/F3EA8SKo7t #ICRS2016 #ExpandPMNM #GoBigObama https://t.co/qMlsUHB…",FALSE,0,NA,2016-06-24 04:08:35,FALSE,NA,"746193275984306179",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","footesea",3,TRUE,FALSE,NA,NA
"RT @MattTietbs47: @jordanmcasey Found no overriding tropic cascade structure through a reef food web, though some strong interactions #ICRS…",FALSE,0,NA,2016-06-24 04:07:05,FALSE,NA,"746192898203353090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamiemcirwin",2,TRUE,FALSE,NA,NA
"RT @rmacpherson: Friday 3pm, Rm 314 during Large Reef Predators session: Get a peek @ new policy tool 4 shark conservation. #ICRS2016 https…",FALSE,0,NA,2016-06-24 04:06:59,FALSE,NA,"746192873519906816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharktrooth",8,TRUE,FALSE,NA,NA
"I just voted at the Aussie consulate in Honolulu in our federal election. Coral reefs, #oceanoptimism at the front of my mind #ICRS2016",FALSE,5,NA,2016-06-24 04:06:00,FALSE,NA,"746192628715159553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bluecology",0,FALSE,FALSE,NA,NA
"tx @VeraHorigue Learn more about @JoleahLamb's work in our Annual Report https://t.co/4ExFrJibOe #ICRS2016 ^MP https://t.co/I0T3Y7U6kL",FALSE,0,NA,2016-06-24 04:05:42,FALSE,NA,"746192551909040129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CCRESnet",1,FALSE,FALSE,NA,NA
"E Howells: Thermal limits of Persian gulf corals 4C higher than anywhere in the world #ICRS2016 https://t.co/EV4IfBQ1AH",FALSE,0,NA,2016-06-24 04:04:09,FALSE,NA,"746192159573827586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoneycombCoral",0,FALSE,FALSE,NA,NA
"RT @ConservationOrg: Why this Indonesian reef may be better prepared for #climatechange than others: https://t.co/QV71RoxGp0 #ValensReef #I…",FALSE,0,NA,2016-06-24 04:03:22,FALSE,NA,"746191966090629120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","triyanitaa",6,TRUE,FALSE,NA,NA
"Top Tip for conservation planning for seagrass - spatial distribution is v. dynamic, need long term data to understand @TropWATER #ICRS2016",FALSE,4,NA,2016-06-24 04:02:40,FALSE,NA,"746191787186741249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rebeccaweeks",0,FALSE,FALSE,NA,NA
"RT @VeraHorigue: @JoleahLamb studies ability of seagrass to moderate human pathogens in Indonesia @CCRESnet #ICRS2016",FALSE,0,NA,2016-06-24 04:02:19,FALSE,NA,"746191700431798272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CCRESnet",1,TRUE,FALSE,NA,NA
"Tomorrow is large predator day at #ICRS2016! Check into Session 22 to talk reef predator science &amp; conservation https://t.co/nsSbtNrFHh",FALSE,7,NA,2016-06-24 04:01:14,FALSE,NA,"746191427806212100",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spinnershark7",5,FALSE,FALSE,NA,NA
"Liagora bloom pretty quickly disappeared, but Lobophora kept increasing while coral remained low over subsequent years #ICRS2016",FALSE,0,"jess_carilli",2016-06-24 04:01:05,FALSE,"746190925257310208","746191389885534208","387933436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",0,FALSE,FALSE,NA,NA
"RT @physiologyfish: Summary #ICRS2016 tweet-up points via @seakaterun @MattTietbs47 @CoralCoE @CoralReefFish @bluecology @wrong_whale https…",FALSE,0,NA,2016-06-24 04:00:32,FALSE,NA,"746191251318267905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_Lionfish",12,TRUE,FALSE,NA,NA
"Anyone from the UK want to join us for a depressing beer in acknowledgment of the news? #ICRS2016",FALSE,0,NA,2016-06-24 04:00:05,FALSE,NA,"746191139137429504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dandradibrown",0,FALSE,FALSE,NA,NA
"Two of my favorite conservation divas at #icrs2016. Helen Fox +  Naneng Setiasih. Had great diva night on Monday!! https://t.co/Ku1nBEp4Lr",FALSE,2,NA,2016-06-24 04:00:00,FALSE,NA,"746191118396592129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smangubhai",0,FALSE,FALSE,NA,NA
"RT @ProfTerryHughes: Please listen- ""I do believe we can save the #GreatBarrierReef, but we have to try harder"" #ICRS2016 https://t.co/j5xa…",FALSE,0,NA,2016-06-24 03:59:51,FALSE,NA,"746191080324902917",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_Lionfish",90,TRUE,FALSE,NA,NA
"Carter: ""the GBR is not just corals"". Happy there are at least  a few #seagrass talks at #ICRS2016 @TropWATER",FALSE,0,NA,2016-06-24 03:59:36,FALSE,NA,"746191016978350080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elisalonso",0,FALSE,FALSE,NA,NA
"RT @emilysdarling: Hogan: Targeting areas with naturally high self-recruitment will be most effective for #lionfish culling efforts #icrs20…",FALSE,0,NA,2016-06-24 03:59:31,FALSE,NA,"746190994949836800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_Lionfish",5,TRUE,FALSE,NA,NA
"RT @CoralCoE: Great talk by @Richardson_LE  ! Altered coral communities may influence fish functional diversity - particularly body size #I…",FALSE,0,NA,2016-06-24 03:59:31,FALSE,NA,"746190993372811265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChinaNAR",2,TRUE,FALSE,NA,NA
".@JezRoff also found Lobophora algae taking over under Liagora canopies - Liagora created refuge for Lobophora from herbivory #ICRS2016",FALSE,0,"jess_carilli",2016-06-24 03:59:14,FALSE,"746190033279844354","746190925257310208","387933436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",0,FALSE,FALSE,NA,NA
"Great talk by @Richardson_LE  ! Altered coral communities may influence fish functional diversity - particularly body size #ICRS2016",FALSE,3,NA,2016-06-24 03:58:31,FALSE,NA,"746190741941059584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralCoE",2,FALSE,FALSE,NA,NA
"Fishes are more functionally diverse and specialized in higher coral structural complexity. Branching Porites go! @Richardson_LE #ICRS2016",FALSE,3,NA,2016-06-24 03:58:24,FALSE,NA,"746190715089149952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robert_p_streit",0,FALSE,FALSE,NA,NA
"RT @passmemydrank: ""A righteous policy maker listens to the people and science of a place and acts accordingly.""
-‘Anakē Hannah Springer
#I…",FALSE,0,NA,2016-06-24 03:58:13,FALSE,NA,"746190667831873537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denniskjr",4,TRUE,FALSE,NA,NA
"Aichelman: feeding rescues O. arbuscula from temperature stress
#ICRS2016",FALSE,0,NA,2016-06-24 03:57:18,FALSE,NA,"746190439531712512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UNdertheCblog",0,FALSE,FALSE,NA,NA
"RT @ReefScientist: @JezRoff shows wave exposure to be a key driver of macroalgal phase shifts in Palau following severe typhoon #ICRS2016 @…",FALSE,0,NA,2016-06-24 03:56:41,FALSE,NA,"746190282702479360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiaHoogenboom",2,TRUE,FALSE,NA,NA
"RT @RJLilley: Thanks for sharing and inspiring @ProjectSeagrass @ICRS2016 #ICRS2016 #OceanOptimism ������������������������������ https://t.co/HEiLSTOJlv",FALSE,0,NA,2016-06-24 03:56:15,FALSE,NA,"746190173235380225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BonMappin",16,TRUE,FALSE,NA,NA
"RT @CoralReefFish: @MikhailMatz finds that genes linked to coral growth are under selection in diff locations at GBR #ICRS2016 https://t.co…",FALSE,0,NA,2016-06-24 03:55:45,FALSE,NA,"746190048752656384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilJ_Rose",1,TRUE,FALSE,NA,NA
"RT @VeraHorigue: @JoleahLamb seagrass reduce various human pathogens that cause cholera, tetanus etc. @CCRESnet #ICRS2016",FALSE,0,NA,2016-06-24 03:55:44,FALSE,NA,"746190041735536641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoneycombCoral",3,TRUE,FALSE,NA,NA
".@JezRoff: very little coral recruitment at sites with Liagora blooms after typhoon. Allelopathy? Other? #ICRS2016",FALSE,0,"jess_carilli",2016-06-24 03:55:42,FALSE,"746189203298385921","746190033279844354","387933436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",0,FALSE,FALSE,NA,NA
"RT @ReefScientist: @JezRoff shows wave exposure to be a key driver of macroalgal phase shifts in Palau following severe typhoon #ICRS2016 @…",FALSE,0,NA,2016-06-24 03:55:24,FALSE,NA,"746189961234259968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralCoE",2,TRUE,FALSE,NA,NA
"@Richardson_LE : variation in fish communities &amp; their functional richness due to structural complexity #ICRS2016",FALSE,1,"Richardson_LE",2016-06-24 03:55:18,FALSE,NA,"746189932293558272","735281877653676032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralCoE",0,FALSE,FALSE,NA,NA
"Corals adjacent to seagrass meadows have reduced disease levels #ICRS2016 @JoleahLamb",FALSE,0,NA,2016-06-24 03:55:05,FALSE,NA,"746189878497468426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoneycombCoral",1,FALSE,FALSE,NA,NA
"@JoleahLamb seagrass reduce various human pathogens that cause cholera, tetanus etc. @CCRESnet #ICRS2016",FALSE,0,"JoleahLamb",2016-06-24 03:54:34,FALSE,NA,"746189751053516800","2756378883","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VeraHorigue",3,FALSE,FALSE,NA,NA
"RT @ProfTerryHughes: Struck by #coral #bleaching, Maldives urges rich countries to rapidly ratify Paris climate agreement https://t.co/L7jc…",FALSE,0,NA,2016-06-24 03:54:30,FALSE,NA,"746189733353521155",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbelValdivia",28,TRUE,FALSE,NA,NA
"RT @TiffoFisho: Fish larger in protected areas #ICRS2016 S. Lindfield #Palau fisheries great evidence for successful fishery mgmt https://t…",FALSE,0,NA,2016-06-24 03:54:16,FALSE,NA,"746189676038369280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OlesonLab",3,TRUE,FALSE,NA,NA
"Marques da silva distance to market effect strong but mgmt level weak #Mozambique #ICRS2016",FALSE,0,NA,2016-06-24 03:53:55,FALSE,NA,"746189587031089152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OlesonLab",0,FALSE,FALSE,NA,NA
"Hannah is giving the last @Castillocorals talk of the week! #ICRS2016 https://t.co/ugqZivbpk9",FALSE,0,NA,2016-06-24 03:53:48,FALSE,NA,"746189556144234500",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UNdertheCblog",0,FALSE,FALSE,NA,NA
"@JezRoff shows wave exposure to be a key driver of macroalgal phase shifts in Palau following severe typhoon #ICRS2016 @CoralCoE",FALSE,0,"JezRoff",2016-06-24 03:53:44,FALSE,NA,"746189540096778242","707718699013156865","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReefScientist",2,FALSE,FALSE,NA,NA
"RT @AlelimonHA: Jackson""it's our behaviour (governance,fishing intensity)what is driving coral coverage decline"" @CoralCoE #ICRS2016 https:…",FALSE,0,NA,2016-06-24 03:53:38,FALSE,NA,"746189514171785218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiaHoogenboom",3,TRUE,FALSE,NA,NA
"RT @ICRS2016: ""We're seeing sterility, coral zombies, in highly-popult'd areas."" Craig Downs, sunscreen effects on coral #ICRS2016 https://…",FALSE,0,NA,2016-06-24 03:53:32,FALSE,NA,"746189490201333761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbelValdivia",13,TRUE,FALSE,NA,NA
"Lamb: Do #seagrass meadows regulate human and #coralreef pathogens #ICRS2016 @JoleahLamb @AustMarConsSoc https://t.co/KSXtvWfEnv",FALSE,1,NA,2016-06-24 03:53:26,FALSE,NA,"746189463596863488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","discoair",0,FALSE,FALSE,NA,NA
"RT @saskiajurriaans: Iglesias-Prieto: performance vs robustness. Are we selecting corals where the winners are the losers? #ICRS2016 https:…",FALSE,0,NA,2016-06-24 03:53:23,FALSE,NA,"746189453652197376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiaHoogenboom",1,TRUE,FALSE,NA,NA
"RT @CoralReefFish: .@ProfTerryHughes: some corals recover when herbivores come back, but different assemblage! #ICRS2016 https://t.co/TKu5c…",FALSE,0,NA,2016-06-24 03:53:08,FALSE,NA,"746189388674019329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbelValdivia",14,TRUE,FALSE,NA,NA
"RT @MattTietbs47: @jordanmcasey A test of tropic cascade theory! #stoked to hear more! #ICRS2016 @CoralCoE @footesea @aims_gov_au",FALSE,0,NA,2016-06-24 03:53:05,FALSE,NA,"746189374732148737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiaHoogenboom",3,TRUE,FALSE,NA,NA
".@JezRoff: post-typhoon Liagora algae cover was driven strongly by wave exposure #ICRS2016",FALSE,0,"jess_carilli",2016-06-24 03:52:24,FALSE,"746188589940113409","746189203298385921","387933436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",0,FALSE,FALSE,NA,NA
"RT @ChrisRoelfsema: Learn #coral #remote sensing https://t.co/vt3YREO1Kv @RSRC_UQ @GBRFoundation @CoralCoE @CoralReefWatch #icrs2016 https:…",FALSE,0,NA,2016-06-24 03:52:19,FALSE,NA,"746189183996166145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stuartphinn",4,TRUE,FALSE,NA,NA
"RT @wrong_whale: Door #1 (move), Door #2 (adapt) or Door #3 (die)...Notes on Brown, Barshis, Bay, &amp; Iglesias-Prieto #ICRS2016 https://t.co/…",FALSE,0,NA,2016-06-24 03:50:58,FALSE,NA,"746188842516897793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VickyV_TeamORF",3,TRUE,FALSE,NA,NA
"Developing new partnership with Dr. Anna Scott @SCUonline on sea anemones farming for food + livelihoods. #icrs2016 https://t.co/AB3WTfHFHa",FALSE,5,NA,2016-06-24 03:50:47,FALSE,NA,"746188797587558406",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smangubhai",0,FALSE,FALSE,NA,NA
"RT @pete_cowman: N Graham shows pic of #bleaching in #Seychelles. 85% bleached. No # on mortality yet #icrs2016 https://t.co/z5jPY1cZ69",FALSE,0,NA,2016-06-24 03:50:14,FALSE,NA,"746188657535553536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiaHoogenboom",5,TRUE,FALSE,NA,NA
"Roff: super typhoon Bopha caused catastrophic coral loss in 2012 in Palau, followed by bloom of thick red algae carpet #icrs2016",FALSE,0,NA,2016-06-24 03:49:58,FALSE,NA,"746188589940113409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",0,FALSE,FALSE,NA,NA
"RT @TiffoFisho: Fish larger in protected areas #ICRS2016 S. Lindfield #Palau fisheries great evidence for successful fishery mgmt https://t…",FALSE,0,NA,2016-06-24 03:49:14,FALSE,NA,"746188406145748994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiaHoogenboom",3,TRUE,FALSE,NA,NA
"@JoleahLamb studies ability of seagrass to moderate human pathogens in Indonesia @CCRESnet #ICRS2016",FALSE,1,"JoleahLamb",2016-06-24 03:48:41,FALSE,NA,"746188268870344704","2756378883","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VeraHorigue",1,FALSE,FALSE,NA,NA
"RT @AlelimonHA: @CoralTrace ""non-pathogenic alterations in t microbiome occur in corals that survive bleaching"" #ICRS2016 @CoralCoE https:/…",FALSE,0,NA,2016-06-24 03:48:00,FALSE,NA,"746188096979378177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiaHoogenboom",3,TRUE,FALSE,NA,NA
"RT @passmemydrank: A collabo leadership model may be the best model for co-management of HI's fisheries.
-@ayersupply

More poukihi, less p…",FALSE,0,NA,2016-06-24 03:47:47,FALSE,NA,"746188042377977858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayersupply",1,TRUE,FALSE,NA,NA
"Paul Jobsis found subadult green seaturtles move diurnal between reefs and seagrass- potentially energetically coupling habitats? #ICRS2016",FALSE,0,NA,2016-06-24 03:47:46,FALSE,NA,"746188038879907845",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WolfeBarrett",0,FALSE,FALSE,NA,NA
"@Richardson_LE disturbances on reefs can result in shifted dominance of corals #ICRS2016 https://t.co/ylwJK1zGlC",FALSE,2,"Richardson_LE",2016-06-24 03:47:41,FALSE,NA,"746188017736441856","735281877653676032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralCoE",0,FALSE,FALSE,NA,NA
"RT @ConservationOrg: Why this Indonesian reef may be better prepared for #climatechange than others: https://t.co/QV71RoxGp0 #ValensReef #I…",FALSE,0,NA,2016-06-24 03:46:51,FALSE,NA,"746187809468321792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hijaukudotcom",6,TRUE,FALSE,NA,NA
